AgentId;TimeStep;OfferedPowerInMW;AwardedPowerInMWH;CostsInEUR;ReceivedMoneyInEUR
99990100004;947685577;0.62;;;
99990100004;947685605;;0.62;1.178;
99990100004;947689177;0.62;;;
99990100004;947689205;;0.62;1.178;
99990100004;947692777;0.62;;;
99990100004;947692805;;0.62;1.178;
99990100004;947696377;0.62;;;
99990100004;947696405;;0.62;1.178;
99990100004;947699977;0.62;;;
99990100004;947700005;;0.62;1.178;
99990100004;947703577;0.62;;;
99990100004;947703605;;0.62;1.178;
99990100004;947707177;0.62;;;
99990100004;947707205;;0.62;1.178;
99990100004;947710777;0.62;;;
99990100004;947710805;;0.62;1.178;
99990100004;947714377;0.62;;;
99990100004;947714405;;0.62;1.178;
99990100004;947717977;0.62;;;
99990100004;947718005;;0.62;1.178;
99990100004;947721577;0.62;;;
99990100004;947721605;;0.62;1.178;
99990100004;947725177;0.62;;;
99990100004;947725205;;0.62;1.178;
99990100004;947728777;0.62;;;
99990100004;947728805;;0.62;1.178;
99990100004;947732377;0.62;;;
99990100004;947732405;;0.62;1.178;
99990100004;947735977;0.62;;;
99990100004;947736005;;0.62;1.178;
99990100004;947739577;0.62;;;
99990100004;947739605;;0.62;1.178;
99990100004;947743177;0.62;;;
99990100004;947743205;;0.62;1.178;
99990100004;947746777;0.62;;;
99990100004;947746805;;0.62;1.178;
99990100004;947750377;0.62;;;
99990100004;947750405;;0.62;1.178;
99990100004;947753977;0.62;;;
99990100004;947754005;;0.62;1.178;
99990100004;947757577;0.62;;;
99990100004;947757605;;0.62;1.178;
99990100004;947761177;0.62;;;
99990100004;947761205;;0.62;1.178;
99990100004;947764777;0.62;;;
99990100004;947764805;;0.62;1.178;
99990100004;947768377;0.62;;;
99990100004;947768405;;0.62;1.178;
99990100004;947771977;0.62;;;
99990100004;947772005;;0.62;1.178;
99990100004;947775577;0.62;;;
99990100004;947775605;;0.62;1.178;
99990100004;947779177;0.62;;;
99990100004;947779205;;0.62;1.178;
99990100004;947782777;0.62;;;
99990100004;947782805;;0.62;1.178;
99990100004;947786377;0.62;;;
99990100004;947786405;;0.62;1.178;
99990100004;947789977;0.62;;;
99990100004;947790005;;0.62;1.178;
99990100004;947793577;0.62;;;
99990100004;947793605;;0.62;1.178;
99990100004;947797177;0.62;;;
99990100004;947797205;;0.62;1.178;
99990100004;947800777;0.62;;;
99990100004;947800805;;0.62;1.178;
99990100004;947804377;0.62;;;
99990100004;947804405;;0.62;1.178;
99990100004;947807977;0.62;;;
99990100004;947808005;;0.62;1.178;
99990100004;947811577;0.62;;;
99990100004;947811605;;0.62;1.178;
99990100004;947815177;0.62;;;
99990100004;947815205;;0.62;1.178;
99990100004;947818777;0.62;;;
99990100004;947818805;;0.62;1.178;
99990100004;947822377;0.62;;;
99990100004;947822405;;0.62;1.178;
99990100004;947825977;0.62;;;
99990100004;947826005;;0.62;1.178;
99990100004;947829577;0.62;;;
99990100004;947829605;;0.62;1.178;
99990100004;947833177;0.62;;;
99990100004;947833205;;0.62;1.178;
99990100004;947836777;0.62;;;
99990100004;947836805;;0.62;1.178;
99990100004;947840377;0.62;;;
99990100004;947840405;;0.62;1.178;
99990100004;947843977;0.62;;;
99990100004;947844005;;0.62;1.178;
99990100004;947847577;0.62;;;
99990100004;947847605;;0.62;1.178;
99990100004;947851177;0.62;;;
99990100004;947851205;;0.62;1.178;
99990100004;947854777;0.62;;;
99990100004;947854805;;0.62;1.178;
99990100004;947858377;0.62;;;
99990100004;947858405;;0.62;1.178;
99990100004;947861977;0.62;;;
99990100004;947862005;;0.62;1.178;
99990100004;947865577;0.62;;;
99990100004;947865605;;0.62;1.178;
99990100004;947869177;0.62;;;
99990100004;947869205;;0.62;1.178;
99990100004;947872777;0.62;;;
99990100004;947872805;;0.62;1.178;
99990100004;947876377;0.62;;;
99990100004;947876405;;0.62;1.178;
99990100004;947879977;0.62;;;
99990100004;947880005;;0.62;1.178;
99990100004;947883577;0.62;;;
99990100004;947883605;;0.62;1.178;
99990100004;947887177;0.62;;;
99990100004;947887205;;0.62;1.178;
99990100004;947890777;0.62;;;
99990100004;947890805;;0.62;1.178;
99990100004;947894377;0.62;;;
99990100004;947894405;;0.62;1.178;
99990100004;947897977;0.62;;;
99990100004;947898005;;0.62;1.178;
99990100004;947901577;0.62;;;
99990100004;947901605;;0.62;1.178;
99990100004;947905177;0.62;;;
99990100004;947905205;;0.62;1.178;
99990100004;947908777;0.62;;;
99990100004;947908805;;0.62;1.178;
99990100004;947912377;0.62;;;
99990100004;947912405;;0.62;1.178;
99990100004;947915977;0.62;;;
99990100004;947916005;;0.62;1.178;
99990100004;947919577;0.62;;;
99990100004;947919605;;0.62;1.178;
99990100004;947923177;0.62;;;
99990100004;947923205;;0.62;1.178;
99990100004;947926777;0.62;;;
99990100004;947926805;;0.62;1.178;
99990100004;947930377;0.62;;;
99990100004;947930405;;0.62;1.178;
99990100004;947933977;0.62;;;
99990100004;947934005;;0.62;1.178;
99990100004;947937577;0.62;;;
99990100004;947937605;;0.62;1.178;
99990100004;947941177;0.62;;;
99990100004;947941205;;0.62;1.178;
99990100004;947944777;0.62;;;
99990100004;947944805;;0.62;1.178;
99990100004;947948377;0.62;;;
99990100004;947948405;;0.62;1.178;
99990100004;947951977;0.62;;;
99990100004;947952005;;0.62;1.178;
99990100004;947955577;0.62;;;
99990100004;947955605;;0.62;1.178;
99990100004;947959177;0.62;;;
99990100004;947959205;;0.62;1.178;
99990100004;947962777;0.62;;;
99990100004;947962805;;0.62;1.178;
99990100004;947966377;0.62;;;
99990100004;947966405;;0.62;1.178;
99990100004;947969977;0.62;;;
99990100004;947970005;;0.62;1.178;
99990100004;947973577;0.62;;;
99990100004;947973605;;0.62;1.178;
99990100004;947977177;0.62;;;
99990100004;947977205;;0.62;1.178;
99990100004;947980777;0.62;;;
99990100004;947980805;;0.62;1.178;
99990100004;947984377;0.62;;;
99990100004;947984405;;0.62;1.178;
99990100004;947987977;0.62;;;
99990100004;947988005;;0.62;1.178;
99990100004;947991577;0.62;;;
99990100004;947991605;;0.62;1.178;
99990100004;947995177;0.62;;;
99990100004;947995205;;0.62;1.178;
99990100004;947998777;0.62;;;
99990100004;947998805;;0.62;1.178;
99990100004;948002377;0.62;;;
99990100004;948002405;;0.62;1.178;
99990100004;948005977;0.62;;;
99990100004;948006005;;0.62;1.178;
99990100004;948009577;0.62;;;
99990100004;948009605;;0.62;1.178;
99990100004;948013177;0.62;;;
99990100004;948013205;;0.62;1.178;
99990100004;948016777;0.62;;;
99990100004;948016805;;0.62;1.178;
99990100004;948020377;0.62;;;
99990100004;948020405;;0.62;1.178;
99990100004;948023977;0.62;;;
99990100004;948024005;;0.62;1.178;
99990100004;948027577;0.62;;;
99990100004;948027605;;0.62;1.178;
99990100004;948031177;0.62;;;
99990100004;948031205;;0.62;1.178;
99990100004;948034777;0.62;;;
99990100004;948034805;;0.62;1.178;
99990100004;948038377;0.62;;;
99990100004;948038405;;0.62;1.178;
99990100004;948041977;0.62;;;
99990100004;948042005;;0.62;1.178;
99990100004;948045577;0.62;;;
99990100004;948045605;;0.62;1.178;
99990100004;948049177;0.62;;;
99990100004;948049205;;0.62;1.178;
99990100004;948052777;0.62;;;
99990100004;948052805;;0.62;1.178;
99990100004;948056377;0.62;;;
99990100004;948056405;;0.62;1.178;
99990100004;948059977;0.62;;;
99990100004;948060005;;0.62;1.178;
99990100004;948063577;0.62;;;
99990100004;948063605;;0.62;1.178;
99990100004;948067177;0.62;;;
99990100004;948067205;;0.62;1.178;
99990100004;948070777;0.62;;;
99990100004;948070805;;0.62;1.178;
99990100004;948074377;0.62;;;
99990100004;948074405;;0.62;1.178;
99990100004;948077977;0.62;;;
99990100004;948078005;;0.62;1.178;
99990100004;948081577;0.62;;;
99990100004;948081605;;0.62;1.178;
99990100004;948085177;0.62;;;
99990100004;948085205;;0.62;1.178;
99990100004;948088777;0.62;;;
99990100004;948088805;;0.62;1.178;
99990100004;948092377;0.62;;;
99990100004;948092405;;0.62;1.178;
99990100004;948095977;0.62;;;
99990100004;948096005;;0.62;1.178;
99990100004;948099577;0.62;;;
99990100004;948099605;;0.62;1.178;
99990100004;948103177;0.62;;;
99990100004;948103205;;0.62;1.178;
99990100004;948106777;0.62;;;
99990100004;948106805;;0.62;1.178;
99990100004;948110377;0.62;;;
99990100004;948110405;;0.62;1.178;
99990100004;948113977;0.62;;;
99990100004;948114005;;0.62;1.178;
99990100004;948117577;0.62;;;
99990100004;948117605;;0.62;1.178;
99990100004;948121177;0.62;;;
99990100004;948121205;;0.62;1.178;
99990100004;948124777;0.62;;;
99990100004;948124805;;0.62;1.178;
99990100004;948128377;0.62;;;
99990100004;948128405;;0.62;1.178;
99990100004;948131977;0.62;;;
99990100004;948132005;;0.62;1.178;
99990100004;948135577;0.62;;;
99990100004;948135605;;0.62;1.178;
99990100004;948139177;0.62;;;
99990100004;948139205;;0.62;1.178;
99990100004;948142777;0.62;;;
99990100004;948142805;;0.62;1.178;
99990100004;948146377;0.62;;;
99990100004;948146405;;0.62;1.178;
99990100004;948149977;0.62;;;
99990100004;948150005;;0.62;1.178;
99990100004;948153577;0.62;;;
99990100004;948153605;;0.62;1.178;
99990100004;948157177;0.62;;;
99990100004;948157205;;0.62;1.178;
99990100004;948160777;0.62;;;
99990100004;948160805;;0.62;1.178;
99990100004;948164377;0.62;;;
99990100004;948164405;;0.62;1.178;
99990100004;948167977;0.62;;;
99990100004;948168005;;0.62;1.178;
99990100004;948171577;0.62;;;
99990100004;948171605;;0.62;1.178;
99990100004;948175177;0.62;;;
99990100004;948175205;;0.62;1.178;
99990100004;948178777;0.62;;;
99990100004;948178805;;0.62;1.178;
99990100004;948182377;0.62;;;
99990100004;948182405;;0.62;1.178;
99990100004;948185977;0.62;;;
99990100004;948186005;;0.62;1.178;
99990100004;948189577;0.62;;;
99990100004;948189605;;0.62;1.178;
99990100004;948193177;0.62;;;
99990100004;948193205;;0.62;1.178;
99990100004;948196777;0.62;;;
99990100004;948196805;;0.62;1.178;
99990100004;948200377;0.62;;;
99990100004;948200405;;0.62;1.178;
99990100004;948203977;0.62;;;
99990100004;948204005;;0.62;1.178;
99990100004;948207577;0.62;;;
99990100004;948207605;;0.62;1.178;
99990100004;948211177;0.62;;;
99990100004;948211205;;0.62;1.178;
99990100004;948214777;0.62;;;
99990100004;948214805;;0.62;1.178;
99990100004;948218377;0.62;;;
99990100004;948218405;;0.62;1.178;
99990100004;948221977;0.62;;;
99990100004;948222005;;0.62;1.178;
99990100004;948225577;0.62;;;
99990100004;948225605;;0.62;1.178;
99990100004;948229177;0.62;;;
99990100004;948229205;;0.62;1.178;
99990100004;948232777;0.62;;;
99990100004;948232805;;0.62;1.178;
99990100004;948236377;0.62;;;
99990100004;948236405;;0.62;1.178;
99990100004;948239977;0.62;;;
99990100004;948240005;;0.62;1.178;
99990100004;948243577;0.62;;;
99990100004;948243605;;0.62;1.178;
99990100004;948247177;0.62;;;
99990100004;948247205;;0.62;1.178;
99990100004;948250777;0.62;;;
99990100004;948250805;;0.62;1.178;
99990100004;948254377;0.62;;;
99990100004;948254405;;0.62;1.178;
99990100004;948257977;0.62;;;
99990100004;948258005;;0.62;1.178;
99990100004;948261577;0.62;;;
99990100004;948261605;;0.62;1.178;
99990100004;948265177;0.62;;;
99990100004;948265205;;0.62;1.178;
99990100004;948268777;0.62;;;
99990100004;948268805;;0.62;1.178;
99990100004;948272377;0.62;;;
99990100004;948272405;;0.62;1.178;
99990100004;948275977;0.62;;;
99990100004;948276005;;0.62;1.178;
99990100004;948279577;0.62;;;
99990100004;948279605;;0.62;1.178;
99990100004;948283177;0.62;;;
99990100004;948283205;;0.62;1.178;
99990100004;948286777;0.62;;;
99990100004;948286805;;0.62;1.178;
99990100004;948290377;0.62;;;
99990100004;948290405;;0.62;1.178;
99990100004;948293977;0.62;;;
99990100004;948294005;;0.62;1.178;
99990100004;948297577;0.62;;;
99990100004;948297605;;0.62;1.178;
99990100004;948301177;0.62;;;
99990100004;948301205;;0.62;1.178;
99990100004;948304777;0.62;;;
99990100004;948304805;;0.62;1.178;
99990100004;948308377;0.62;;;
99990100004;948308405;;0.62;1.178;
99990100004;948311977;0.62;;;
99990100004;948312005;;0.62;1.178;
99990100004;948315577;0.62;;;
99990100004;948315605;;0.62;1.178;
99990100004;948319177;0.62;;;
99990100004;948319205;;0.62;1.178;
99990100004;948322777;0.62;;;
99990100004;948322805;;0.62;1.178;
99990100004;948326377;0.62;;;
99990100004;948326405;;0.62;1.178;
99990100004;948329977;0.62;;;
99990100004;948330005;;0.62;1.178;
99990100004;948333577;0.62;;;
99990100004;948333605;;0.62;1.178;
99990100004;948337177;0.62;;;
99990100004;948337205;;0.62;1.178;
99990100004;948340777;0.62;;;
99990100004;948340805;;0.62;1.178;
99990100004;948344377;0.62;;;
99990100004;948344405;;0.62;1.178;
99990100004;948347977;0.62;;;
99990100004;948348005;;0.62;1.178;
99990100004;948351577;0.62;;;
99990100004;948351605;;0.62;1.178;
99990100004;948355177;0.62;;;
99990100004;948355205;;0.62;1.178;
99990100004;948358777;0.62;;;
99990100004;948358805;;0.62;1.178;
99990100004;948362377;0.62;;;
99990100004;948362405;;0.62;1.178;
99990100004;948365977;0.62;;;
99990100004;948366005;;0.62;1.178;
99990100004;948369577;0.62;;;
99990100004;948369605;;0.62;1.178;
99990100004;948373177;0.62;;;
99990100004;948373205;;0.62;1.178;
99990100004;948376777;0.62;;;
99990100004;948376805;;0.62;1.178;
99990100004;948380377;0.62;;;
99990100004;948380405;;0.62;1.178;
99990100004;948383977;0.62;;;
99990100004;948384005;;0.62;1.178;
99990100004;948387577;0.62;;;
99990100004;948387605;;0.62;1.178;
99990100004;948391177;0.62;;;
99990100004;948391205;;0.62;1.178;
99990100004;948394777;0.62;;;
99990100004;948394805;;0.62;1.178;
99990100004;948398377;0.62;;;
99990100004;948398405;;0.62;1.178;
99990100004;948401977;0.62;;;
99990100004;948402005;;0.62;1.178;
99990100004;948405577;0.62;;;
99990100004;948405605;;0.62;1.178;
99990100004;948409177;0.62;;;
99990100004;948409205;;0.62;1.178;
99990100004;948412777;0.62;;;
99990100004;948412805;;0.62;1.178;
99990100004;948416377;0.62;;;
99990100004;948416405;;0.62;1.178;
99990100004;948419977;0.62;;;
99990100004;948420005;;0.62;1.178;
99990100004;948423577;0.62;;;
99990100004;948423605;;0.62;1.178;
99990100004;948427177;0.62;;;
99990100004;948427205;;0.62;1.178;
99990100004;948430777;0.62;;;
99990100004;948430805;;0.62;1.178;
99990100004;948434377;0.62;;;
99990100004;948434405;;0.62;1.178;
99990100004;948437977;0.62;;;
99990100004;948438005;;0.62;1.178;
99990100004;948441577;0.62;;;
99990100004;948441605;;0.62;1.178;
99990100004;948445177;0.62;;;
99990100004;948445205;;0.62;1.178;
99990100004;948448777;0.62;;;
99990100004;948448805;;0.62;1.178;
99990100004;948452377;0.62;;;
99990100004;948452405;;0.62;1.178;
99990100004;948455977;0.62;;;
99990100004;948456005;;0.62;1.178;
99990100004;948459577;0.62;;;
99990100004;948459605;;0.62;1.178;
99990100004;948463177;0.62;;;
99990100004;948463205;;0.62;1.178;
99990100004;948466777;0.62;;;
99990100004;948466805;;0.62;1.178;
99990100004;948470377;0.62;;;
99990100004;948470405;;0.62;1.178;
99990100004;948473977;0.62;;;
99990100004;948474005;;0.62;1.178;
99990100004;948477577;0.62;;;
99990100004;948477605;;0.62;1.178;
99990100004;948481177;0.62;;;
99990100004;948481205;;0.62;1.178;
99990100004;948484777;0.62;;;
99990100004;948484805;;0.62;1.178;
99990100004;948488377;0.62;;;
99990100004;948488405;;0.62;1.178;
99990100004;948491977;0.62;;;
99990100004;948492005;;0.62;1.178;
99990100004;948495577;0.62;;;
99990100004;948495605;;0.62;1.178;
99990100004;948499177;0.62;;;
99990100004;948499205;;0.62;1.178;
99990100004;948502777;0.62;;;
99990100004;948502805;;0.62;1.178;
99990100004;948506377;0.62;;;
99990100004;948506405;;0.62;1.178;
99990100004;948509977;0.62;;;
99990100004;948510005;;0.62;1.178;
99990100004;948513577;0.62;;;
99990100004;948513605;;0.62;1.178;
99990100004;948517177;0.62;;;
99990100004;948517205;;0.62;1.178;
99990100004;948520777;0.62;;;
99990100004;948520805;;0.62;1.178;
99990100004;948524377;0.62;;;
99990100004;948524405;;0.62;1.178;
99990100004;948527977;0.62;;;
99990100004;948528005;;0.62;1.178;
99990100004;948531577;0.62;;;
99990100004;948531605;;0.62;1.178;
99990100004;948535177;0.62;;;
99990100004;948535205;;0.62;1.178;
99990100004;948538777;0.62;;;
99990100004;948538805;;0.62;1.178;
99990100004;948542377;0.62;;;
99990100004;948542405;;0.62;1.178;
99990100004;948545977;0.62;;;
99990100004;948546005;;0.62;1.178;
99990100004;948549577;0.62;;;
99990100004;948549605;;0.62;1.178;
99990100004;948553177;0.62;;;
99990100004;948553205;;0.62;1.178;
99990100004;948556777;0.62;;;
99990100004;948556805;;0.62;1.178;
99990100004;948560377;0.62;;;
99990100004;948560405;;0.62;1.178;
99990100004;948563977;0.62;;;
99990100004;948564005;;0.62;1.178;
99990100004;948567577;0.62;;;
99990100004;948567605;;0.62;1.178;
99990100004;948571177;0.62;;;
99990100004;948571205;;0.62;1.178;
99990100004;948574777;0.62;;;
99990100004;948574805;;0.62;1.178;
99990100004;948578377;0.62;;;
99990100004;948578405;;0.62;1.178;
99990100004;948581977;0.62;;;
99990100004;948582005;;0.62;1.178;
99990100004;948585577;0.62;;;
99990100004;948585605;;0.62;1.178;
99990100004;948589177;0.62;;;
99990100004;948589205;;0.62;1.178;
99990100004;948592777;0.62;;;
99990100004;948592805;;0.62;1.178;
99990100004;948596377;0.62;;;
99990100004;948596405;;0.62;1.178;
99990100004;948599977;0.62;;;
99990100004;948600005;;0.62;1.178;
99990100004;948603577;0.62;;;
99990100004;948603605;;0.62;1.178;
99990100004;948607177;0.62;;;
99990100004;948607205;;0.62;1.178;
99990100004;948610777;0.62;;;
99990100004;948610805;;0.62;1.178;
99990100004;948614377;0.62;;;
99990100004;948614405;;0.62;1.178;
99990100004;948617977;0.62;;;
99990100004;948618005;;0.62;1.178;
99990100004;948621577;0.62;;;
99990100004;948621605;;0.62;1.178;
99990100004;948625177;0.62;;;
99990100004;948625205;;0.62;1.178;
99990100004;948628777;0.62;;;
99990100004;948628805;;0.62;1.178;
99990100004;948632377;0.62;;;
99990100004;948632405;;0.62;1.178;
99990100004;948635977;0.62;;;
99990100004;948636005;;0.62;1.178;
99990100004;948639577;0.62;;;
99990100004;948639605;;0.62;1.178;
99990100004;948643177;0.62;;;
99990100004;948643205;;0.62;1.178;
99990100004;948646777;0.62;;;
99990100004;948646805;;0.62;1.178;
99990100004;948650377;0.62;;;
99990100004;948650405;;0.62;1.178;
99990100004;948653977;0.62;;;
99990100004;948654005;;0.62;1.178;
99990100004;948657577;0.62;;;
99990100004;948657605;;0.62;1.178;
99990100004;948661177;0.62;;;
99990100004;948661205;;0.62;1.178;
99990100004;948664777;0.62;;;
99990100004;948664805;;0.62;1.178;
99990100004;948668377;0.62;;;
99990100004;948668405;;0.62;1.178;
99990100004;948671977;0.62;;;
99990100004;948672005;;0.62;1.178;
99990100004;948675577;0.62;;;
99990100004;948675605;;0.62;1.178;
99990100004;948679177;0.62;;;
99990100004;948679205;;0.62;1.178;
99990100004;948682777;0.62;;;
99990100004;948682805;;0.62;1.178;
99990100004;948686377;0.62;;;
99990100004;948686405;;0.62;1.178;
99990100004;948689977;0.62;;;
99990100004;948690005;;0.62;1.178;
99990100004;948693577;0.62;;;
99990100004;948693605;;0.62;1.178;
99990100004;948697177;0.62;;;
99990100004;948697205;;0.62;1.178;
99990100004;948700777;0.62;;;
99990100004;948700805;;0.62;1.178;
99990100004;948704377;0.62;;;
99990100004;948704405;;0.62;1.178;
99990100004;948706204;;;;17602.709441211846
99990100004;948707977;0.62;;;
99990100004;948708005;;0.62;1.178;
99990100004;948711577;0.62;;;
99990100004;948711605;;0.62;1.178;
99990100004;948715177;0.62;;;
99990100004;948715205;;0.62;1.178;
99990100004;948718777;0.62;;;
99990100004;948718805;;0.62;1.178;
99990100004;948722377;0.62;;;
99990100004;948722405;;0.62;1.178;
99990100004;948725977;0.62;;;
99990100004;948726005;;0.62;1.178;
99990100004;948729577;0.62;;;
99990100004;948729605;;0.62;1.178;
99990100004;948733177;0.62;;;
99990100004;948733205;;0.62;1.178;
99990100004;948736777;0.62;;;
99990100004;948736805;;0.62;1.178;
99990100004;948740377;0.62;;;
99990100004;948740405;;0.62;1.178;
99990100004;948743977;0.62;;;
99990100004;948744005;;0.62;1.178;
99990100004;948747577;0.62;;;
99990100004;948747605;;0.62;1.178;
99990100004;948751177;0.62;;;
99990100004;948751205;;0.62;1.178;
99990100004;948754777;0.62;;;
99990100004;948754805;;0.62;1.178;
99990100004;948758377;0.62;;;
99990100004;948758405;;0.62;1.178;
99990100004;948761977;0.62;;;
99990100004;948762005;;0.62;1.178;
99990100004;948765577;0.62;;;
99990100004;948765605;;0.62;1.178;
99990100004;948769177;0.62;;;
99990100004;948769205;;0.62;1.178;
99990100004;948772777;0.62;;;
99990100004;948772805;;0.62;1.178;
99990100004;948776377;0.62;;;
99990100004;948776405;;0.62;1.178;
99990100004;948779977;0.62;;;
99990100004;948780005;;0.62;1.178;
99990100004;948783577;0.62;;;
99990100004;948783605;;0.62;1.178;
99990100004;948787177;0.62;;;
99990100004;948787205;;0.62;1.178;
99990100004;948790777;0.62;;;
99990100004;948790805;;0.62;1.178;
99990100004;948794377;0.62;;;
99990100004;948794405;;0.62;1.178;
99990100004;948797977;0.62;;;
99990100004;948798005;;0.62;1.178;
99990100004;948801577;0.62;;;
99990100004;948801605;;0.62;1.178;
99990100004;948805177;0.62;;;
99990100004;948805205;;0.62;1.178;
99990100004;948808777;0.62;;;
99990100004;948808805;;0.62;1.178;
99990100004;948812377;0.62;;;
99990100004;948812405;;0.62;1.178;
99990100004;948815977;0.62;;;
99990100004;948816005;;0.62;1.178;
99990100004;948819577;0.62;;;
99990100004;948819605;;0.62;1.178;
99990100004;948823177;0.62;;;
99990100004;948823205;;0.62;1.178;
99990100004;948826777;0.62;;;
99990100004;948826805;;0.62;1.178;
99990100004;948830377;0.62;;;
99990100004;948830405;;0.62;1.178;
99990100004;948833977;0.62;;;
99990100004;948834005;;0.62;1.178;
99990100004;948837577;0.62;;;
99990100004;948837605;;0.62;1.178;
99990100004;948841177;0.62;;;
99990100004;948841205;;0.62;1.178;
99990100004;948844777;0.62;;;
99990100004;948844805;;0.62;1.178;
99990100004;948848377;0.62;;;
99990100004;948848405;;0.62;1.178;
99990100004;948851977;0.62;;;
99990100004;948852005;;0.62;1.178;
99990100004;948855577;0.62;;;
99990100004;948855605;;0.62;1.178;
99990100004;948859177;0.62;;;
99990100004;948859205;;0.62;1.178;
99990100004;948862777;0.62;;;
99990100004;948862805;;0.62;1.178;
99990100004;948866377;0.62;;;
99990100004;948866405;;0.62;1.178;
99990100004;948869977;0.62;;;
99990100004;948870005;;0.62;1.178;
99990100004;948873577;0.62;;;
99990100004;948873605;;0.62;1.178;
99990100004;948877177;0.62;;;
99990100004;948877205;;0.62;1.178;
99990100004;948880777;0.62;;;
99990100004;948880805;;0.62;1.178;
99990100004;948884377;0.62;;;
99990100004;948884405;;0.62;1.178;
99990100004;948887977;0.62;;;
99990100004;948888005;;0.62;1.178;
99990100004;948891577;0.62;;;
99990100004;948891605;;0.62;1.178;
99990100004;948895177;0.62;;;
99990100004;948895205;;0.62;1.178;
99990100004;948898777;0.62;;;
99990100004;948898805;;0.62;1.178;
99990100004;948902377;0.62;;;
99990100004;948902405;;0.62;1.178;
99990100004;948905977;0.62;;;
99990100004;948906005;;0.62;1.178;
99990100004;948909577;0.62;;;
99990100004;948909605;;0.62;1.178;
99990100004;948913177;0.62;;;
99990100004;948913205;;0.62;1.178;
99990100004;948916777;0.62;;;
99990100004;948916805;;0.62;1.178;
99990100004;948920377;0.62;;;
99990100004;948920405;;0.62;1.178;
99990100004;948923977;0.62;;;
99990100004;948924005;;0.62;1.178;
99990100004;948927577;0.62;;;
99990100004;948927605;;0.62;1.178;
99990100004;948931177;0.62;;;
99990100004;948931205;;0.62;1.178;
99990100004;948934777;0.62;;;
99990100004;948934805;;0.62;1.178;
99990100004;948938377;0.62;;;
99990100004;948938405;;0.62;1.178;
99990100004;948941977;0.62;;;
99990100004;948942005;;0.62;1.178;
99990100004;948945577;0.62;;;
99990100004;948945605;;0.62;1.178;
99990100004;948949177;0.62;;;
99990100004;948949205;;0.62;1.178;
99990100004;948952777;0.62;;;
99990100004;948952805;;0.62;1.178;
99990100004;948956377;0.62;;;
99990100004;948956405;;0.62;1.178;
99990100004;948959977;0.62;;;
99990100004;948960005;;0.62;1.178;
99990100004;948963577;0.62;;;
99990100004;948963605;;0.62;1.178;
99990100004;948967177;0.62;;;
99990100004;948967205;;0.62;1.178;
99990100004;948970777;0.62;;;
99990100004;948970805;;0.62;1.178;
99990100004;948974377;0.62;;;
99990100004;948974405;;0.62;1.178;
99990100004;948977977;0.62;;;
99990100004;948978005;;0.62;1.178;
99990100004;948981577;0.62;;;
99990100004;948981605;;0.62;1.178;
99990100004;948985177;0.62;;;
99990100004;948985205;;0.62;1.178;
99990100004;948988777;0.62;;;
99990100004;948988805;;0.62;1.178;
99990100004;948992377;0.62;;;
99990100004;948992405;;0.62;1.178;
99990100004;948995977;0.62;;;
99990100004;948996005;;0.62;1.178;
99990100004;948999577;0.62;;;
99990100004;948999605;;0.62;1.178;
99990100004;949003177;0.62;;;
99990100004;949003205;;0.62;1.178;
99990100004;949006777;0.62;;;
99990100004;949006805;;0.62;1.178;
99990100004;949010377;0.62;;;
99990100004;949010405;;0.62;1.178;
99990100004;949013977;0.62;;;
99990100004;949014005;;0.62;1.178;
99990100004;949017577;0.62;;;
99990100004;949017605;;0.62;1.178;
99990100004;949021177;0.62;;;
99990100004;949021205;;0.62;1.178;
99990100004;949024777;0.62;;;
99990100004;949024805;;0.62;1.178;
99990100004;949028377;0.62;;;
99990100004;949028405;;0.62;1.178;
99990100004;949031977;0.62;;;
99990100004;949032005;;0.62;1.178;
99990100004;949035577;0.62;;;
99990100004;949035605;;0.62;1.178;
99990100004;949039177;0.62;;;
99990100004;949039205;;0.62;1.178;
99990100004;949042777;0.62;;;
99990100004;949042805;;0.62;1.178;
99990100004;949046377;0.62;;;
99990100004;949046405;;0.62;1.178;
99990100004;949049977;0.62;;;
99990100004;949050005;;0.62;1.178;
99990100004;949053577;0.62;;;
99990100004;949053605;;0.62;1.178;
99990100004;949057177;0.62;;;
99990100004;949057205;;0.62;1.178;
99990100004;949060777;0.62;;;
99990100004;949060805;;0.62;1.178;
99990100004;949064377;0.62;;;
99990100004;949064405;;0.62;1.178;
99990100004;949067977;0.62;;;
99990100004;949068005;;0.62;1.178;
99990100004;949071577;0.62;;;
99990100004;949071605;;0.62;1.178;
99990100004;949075177;0.62;;;
99990100004;949075205;;0.62;1.178;
99990100004;949078777;0.62;;;
99990100004;949078805;;0.62;1.178;
99990100004;949082377;0.62;;;
99990100004;949082405;;0.62;1.178;
99990100004;949085977;0.62;;;
99990100004;949086005;;0.62;1.178;
99990100004;949089577;0.62;;;
99990100004;949089605;;0.62;1.178;
99990100004;949093177;0.62;;;
99990100004;949093205;;0.62;1.178;
99990100004;949096777;0.62;;;
99990100004;949096805;;0.62;1.178;
99990100004;949100377;0.62;;;
99990100004;949100405;;0.62;1.178;
99990100004;949103977;0.62;;;
99990100004;949104005;;0.62;1.178;
99990100004;949107577;0.62;;;
99990100004;949107605;;0.62;1.178;
99990100004;949111177;0.62;;;
99990100004;949111205;;0.62;1.178;
99990100004;949114777;0.62;;;
